locations/id,locations/response/destination_addresses/0,locations/response/origin_addresses/0,locations/response/rows/0/elements/0/status,locations/response/status,locations/response/rows/0/elements/0/distance/text,locations/response/rows/0/elements/0/distance/value,locations/response/rows/0/elements/0/duration/text,locations/response/rows/0/elements/0/duration/value
https://reality.idnes.cz/detail/prodej/byt/praha-4-baarova/605f47ddbfa48e2fb217c833/?s-et=flat&s-ot=sale&s-l=VUSC-19,"A. Staška 104, 140 00 Praha 4, Czechia","Baarova 1542/44, 140 00 Praha 4, Czechia",OK,OK,1.1 km,1088,15 mins,887
https://www.prazskereality.cz/prostorny-nezarizeny-mezonet-7-1-s-moznosti-upravy-na-8--7129999.html,"Pod Sídlištěm 188, 182 00 Praha 8-Kobylisy, Czechia","Ke Stírce 34, 182 00 Praha 8, Czechia",OK,OK,0.5 km,530,7 mins,421
https://reality.idnes.cz/detail/prodej/byt/praha-5-graficka/60487ed4850a96773f2a2b83/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Nádražní 222, Smíchov, 150 00 Praha-Praha 5, Czechia","Grafická 854/15, Smíchov, 150 00 Praha-Praha 5, Czechia",OK,OK,0.9 km,913,12 mins,698
https://reality.idnes.cz/detail/prodej/byt/praha/6082b2b3c92e111ab27937e3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Náměstí Míru Praha, 120 00 Praha-Praha 2, Czechia","Náměstí Míru, 120 00 Praha 2, Czechia",OK,OK,7 m,7,1 min,6
https://reality.idnes.cz/detail/prodej/byt/praha-2-na-folimance/605da7fd22750d77be2b2ec3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Vyšehrad, 140 00 Praha-Praha 4, Czechia","Na Folimance 2490, 120 00 Praha 2-Vinohrady, Czechia",OK,OK,1.0 km,1030,15 mins,911
https://reality.idnes.cz/detail/prodej/byt/praha-9-bratri-dohalskych/60795af10d45fa36cf54bee3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Nádraží Vysočany, 190 00 Praha-Praha 9, Czechia","bratří Dohalských 9, 190 00 Praha 9, Czechia",OK,OK,0.2 km,197,2 mins,149
https://www.remax-czech.cz/reality/detail/310495/prodej-bytu-2-kk-v-osobnim-vlastnictvi-57-m2-praha-4-kamyk,"Polikl. Budějovická, 140 00 Praha 4, Czechia","U Kamýku 871/4, 142 00 Praha 12, Czechia",OK,OK,3.8 km,3804,49 mins,2949
https://reality.idnes.cz/detail/prodej/byt/praha-1-letenska/5ebaa52337ba4d498a79bd13/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Klárov 51, Malá Strana, 118 00 Praha-Praha 1, Czechia","Letenská 525, Malá Strana, 118 00 Praha-Praha 1, Czechia",OK,OK,0.4 km,392,5 mins,284
https://reality.idnes.cz/detail/prodej/byt/praha-10-pocernicka/60487d76d4febf7898378e53/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Strašnická, 100 00 Praha-Praha 10, Czechia","Počernická 797/10, 100 00 Praha-Strašnice, Czechia",OK,OK,1.0 km,991,12 mins,705
https://www.remax-czech.cz/reality/detail/310462/prodej-bytu-2-kk-v-osobnim-vlastnictvi-43-m2-praha-8-liben,"Palmovka, 180 00 Praha-Praha 8, Czechia","Kotlaska 353, 180 00 Praha 8-Libeň, Czechia",OK,OK,0.2 km,179,2 mins,149
https://www.remax-czech.cz/reality/detail/310214/prodej-bytu-3-kk-v-osobnim-vlastnictvi-104-m2-praha-6-liboc,"Brunclíkova 1945, 162 00 Praha 6-Břevnov, Czechia","Za Vokovickou Vozovnou 11, 161 00 Praha 6, Czechia",OK,OK,1.8 km,1758,24 mins,1443
https://reality.idnes.cz/detail/prodej/byt/praha-3-pitterova/605ad52a8acea25e6064eff3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Flora, 130 00 Praha-Praha 3, Czechia","Olšanská 5, 130 00 Praha 3-Žižkov, Czechia",OK,OK,1.2 km,1157,15 mins,927
https://reality.idnes.cz/detail/prodej/byt/praha-3-lucemburska/6045fe4be31f1b5a7f35f8f3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Vinohradská 878, 130 00 Praha 3-Vinohrady, Czechia","Lucemburská 1578, 130 00 Praha 3-Vinohrady, Czechia",OK,OK,0.3 km,320,4 mins,224
https://reality.idnes.cz/detail/prodej/byt/praha-4-mecislavova/602e41de69df5b7dbe388d23/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Pražského povstání, 140 00 Praha 4, Czechia","Mečislavova 208/4, 140 00 Praha 4-Nusle, Czechia",OK,OK,1.3 km,1342,19 mins,1163
https://sreality.cz/detail/prodej/byt/2+kk/praha-hrdlorezy-ceskobrodska/865004892,"Cíglerova 8, 198 00 Praha 14-Černý Most, Czechia","Silnice I/12, 190 12 Praha 14, Czechia",OK,OK,3.3 km,3290,42 mins,2530
https://www.prazskereality.cz/luxusni-byt-2-kk-o-celkove-plose-70-2-m2-je-situovan-ve--7263385.html,"Legerova 57, Vinohrady, 110 00 Praha-Praha 1, Czechia","Old Town square, Mánesova, 120 00 Praha 2-Vinohrady, Czechia",OK,OK,0.3 km,255,3 mins,206
https://www.prazskereality.cz/dvoupokojovy-byt-s-balkonem-vysoke-stropy-kuchynsky-kout-7354920.html,"Depo Hostivař, 100 00 Praha-Praha 10, Czechia","Českobrodská 73, 190 00 Praha 9-Hrdlořezy, Czechia",OK,OK,2.8 km,2789,36 mins,2169
https://reality.idnes.cz/detail/prodej/byt/praha-4-imrychova/5f8f3d14c456184338349083/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Poliklinika Budějovická, 140 00 Praha 4, Czechia","Imrychova 981, 143 00 Praha 12, Czechia",OK,OK,4.5 km,4497,58 mins,3499
https://reality.idnes.cz/detail/prodej/byt/praha-1-u-pujcovny/606dee67e42ee977bc1e85c3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Vrchlického sady, 110 00 Praha 1-Nové Město, Czechia","U Půjčovny 5, 110 00 Praha 1-Nové Město, Czechia",OK,OK,0.4 km,370,5 mins,296
https://reality.idnes.cz/detail/prodej/byt/praha-9-ceskobrodska/6000789a5144df57ca13a833/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Cíglerova 8, 198 00 Praha 14-Černý Most, Czechia","Silnice I/12, 190 12 Praha 14, Czechia",OK,OK,3.3 km,3290,42 mins,2530
https://reality.idnes.cz/detail/prodej/byt/praha-5-machateho/605ce2ffae88c111410583c3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Jinonice, 158 00 Praha-Praha 5, Czechia","Brichtova 685/2, 152 00 Praha 5-Hlubočepy, Czechia",OK,OK,3.8 km,3845,52 mins,3096
https://reality.idnes.cz/detail/prodej/byt/praha-3-libicka/6087d49e5272f759336753a6/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Jičínská 10, 130 00 Praha 3-Vinohrady, Czechia","Libická 3, 130 00 Praha 3-Vinohrady, Czechia",OK,OK,0.4 km,425,5 mins,318
https://www.prazskereality.cz/s-ohledem-na-aktualni-situaci-bychom-vas-chteli-ujistit--7336165.html,"Náměstí Míru 585/11, 120 00 Praha 2-Vinohrady, Czechia","Perucká 9, Vinohrady, 120 00 Praha-Praha 2, Czechia",OK,OK,0.9 km,933,13 mins,798
https://reality.idnes.cz/detail/prodej/byt/praha-18-marty-krasove/5ed2b83f37ba4d53e0557fb2/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Letňany, 199 00 Praha-Praha 18, Czechia","M. Krásové 3, 196 00 Praha-Čakovice, Czechia",OK,OK,4.3 km,4307,55 mins,3322
https://reality.idnes.cz/detail/prodej/byt/praha-5-jerabinova/5fe9b73fcfecda20192524e3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Nemocnice Motol, 150 00 Praha-Praha 5, Czechia","Jeřabinová 293/3, 150 00 Praha 5-Motol, Czechia",OK,OK,1.7 km,1687,23 mins,1395
https://reality.idnes.cz/detail/prodej/byt/praha-9-prouzova/608cba1dc4e16f0b8c353143/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Vysočanská, 190 00 Praha-Praha 9, Czechia","Prouzova 792, 190 00 Praha 9-Vysočany, Czechia",OK,OK,0.1 km,142,2 mins,107
https://reality.idnes.cz/detail/prodej/byt/praha-4-branicka/604a152582bb4325ad1adc93/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Na Pankráci 86, 140 00 Praha 4-Nusle, Czechia","Pod Ryšánkou, 147 00 Praha-Praha 4, Czechia",OK,OK,2.2 km,2240,29 mins,1765
https://reality.idnes.cz/detail/prodej/byt/praha-1-krocinova/5ff5e21de019ba12bf51d773/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Národní třída, 110 00 Praha-Praha 1, Czechia","Krocínova 110 00, 110 00 Praha 1-Staré Město, Czechia",OK,OK,0.5 km,503,7 mins,393
https://reality.idnes.cz/detail/prodej/byt/praha-4-na-lysinach/5fae7ad23cc5332d83430663/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Smíchovské nádraží, 150 00 Praha-Praha 5, Czechia","Na Lysinách 24, 147 00 Praha 4, Czechia",OK,OK,5.7 km,5739,1 hour 10 mins,4184
https://reality.idnes.cz/detail/prodej/byt/praha-4-jihlavska/608982a43ec3a077876da083/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Kačerov, 141 00 Praha-Praha 4, Czechia","Jihlavská 42, 140 00 Praha 4, Czechia",OK,OK,0.5 km,498,6 mins,369
https://reality.idnes.cz/detail/prodej/byt/praha-2-vinohradska/5f747b5ba9f5185e8e0b3483/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Legerova 57, Vinohrady, 110 00 Praha-Praha 1, Czechia","Vinohradská 2, 110 00 Praha 2-Nové Město, Czechia",OK,OK,0.3 km,279,4 mins,213
https://reality.idnes.cz/detail/prodej/byt/praha-9-nad-smetankou/608297da44891e14b00fda03/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Sokolovská 202/314, 190 00 Praha 9-Vysočany, Czechia","Nad Smetankou 231/9, 190 00 Praha 9, Czechia",OK,OK,2.4 km,2435,31 mins,1875
https://www.remax-czech.cz/reality/detail/308130/prodej-bytu-2-kk-v-osobnim-vlastnictvi-61-m2-praha-10-hostivar,"Háje, 149 00 Praha-Praha 11, Czechia","Bratislavská 10, 102 00 Praha-Praha 15, Czechia",OK,OK,2.2 km,2205,29 mins,1747
https://reality.idnes.cz/detail/prodej/byt/praha-1-opletalova/5f7459b847b53076755b1494/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Vrchlického sady, 110 00 Praha 1-Nové Město, Czechia","Opletalova 31, 110 00 Praha 1-Nové Město, Czechia",OK,OK,0.2 km,222,3 mins,181
https://reality.idnes.cz/detail/prodej/byt/praha-10-milinska/607fc99fb213314e4f008fc7/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Roztylská 2232/17, 148 00 Praha 11-Chodov, Czechia","Klapálkova 2245, 149 00 Praha 11-Chodov, Czechia",OK,OK,2.1 km,2122,29 mins,1765
https://www.remax-czech.cz/reality/detail/311695/prodej-bytu-3-1-v-osobnim-vlastnictvi-96-m2-praha-3-vinohrady,"stanice metra Náměstí Míru Praha, 120 00 Praha-Praha 2, Czechia","Slezská 3, Vinohrady, 120 00 Praha-Praha 2, Czechia",OK,OK,80 m,80,1 min,62
https://reality.idnes.cz/detail/prodej/byt/praha-6-rooseveltova/608801ab7cfc6e44b5272ad3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Dejvická, 160 00 Praha-Praha 6, Czechia","Rooseveltova 16, 160 00 Praha 6, Czechia",OK,OK,0.7 km,734,11 mins,643
https://www.prazskereality.cz/luxusni-byt-4-kk-o-celkove-obytne-plose-126-6-m2-s-balko-7368935.html,"Legerova 57, Vinohrady, 110 00 Praha-Praha 1, Czechia","Old Town square, Mánesova, 120 00 Praha 2-Vinohrady, Czechia",OK,OK,0.3 km,255,3 mins,206
https://reality.idnes.cz/detail/prodej/byt/praha-9-cerpadlova/602a42b50d57e53f79201723/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Vysočanská, 190 00 Praha-Praha 9, Czechia","Čerpadlová 9, 190 00 Praha 9, Czechia",OK,OK,1.2 km,1219,15 mins,925
https://reality.idnes.cz/detail/prodej/byt/praha-5-k-zastavce/6009c537ab17191532318bc3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Jinonice, 158 00 Praha 5, Czechia","Lovčenská 1286, 150 00 Praha 5-Košíře, Czechia",OK,OK,2.5 km,2499,35 mins,2115
https://reality.idnes.cz/detail/prodej/byt/praha-4-hurbanova/60882be8ee092b59516d49f3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Kačerov, 141 00 Praha-Praha 4, Czechia","Hurbanova 1285, 142 00 Praha 4-Krč, Czechia",OK,OK,2.4 km,2360,30 mins,1776
https://reality.idnes.cz/detail/prodej/byt/praha-1-legerova/607572decdecaf0eeb68d463/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Legerova 357/50, Vinohrady, 120 00 Praha-Praha 2, Czechia","B. Němcové 1879/9, Nové Město, 120 00 Praha-Praha 2, Czechia",OK,OK,0.5 km,547,7 mins,414
https://reality.idnes.cz/detail/prodej/byt/praha-5-wassermannova/600e98600c3e630cf64ebbc3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Nové Butovice, 158 00 Praha-Praha 13, Czechia","Voskovcova 1075, 152 00 Praha 5-Hlubočepy, Czechia",OK,OK,3.6 km,3650,51 mins,3057
https://reality.idnes.cz/detail/prodej/byt/praha-5-wassermannova/5eea46f8558f072186461063/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Nové Butovice, 158 00 Praha-Praha 13, Czechia","Voskovcova 1075, 152 00 Praha 5-Hlubočepy, Czechia",OK,OK,3.6 km,3650,51 mins,3057
https://reality.idnes.cz/detail/prodej/byt/praha-4-babakova/60818b2a2622b12c29790de3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Chodov, 148 00 Praha-Praha 11, Czechia","Babákova 2152, 148 00 Praha 11-Chodov, Czechia",OK,OK,0.8 km,815,11 mins,646
https://reality.idnes.cz/detail/prodej/byt/praha-10-francouzska/608a801aaf95980ddb785567/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Náměstí Míru, 120 00 Praha 2, Czechia","Francouzská 230, 120 00 Praha 2-Vinohrady, Czechia",OK,OK,0.2 km,213,3 mins,183
https://reality.idnes.cz/detail/prodej/byt/praha-10-pocernicka/60487d2a8186674a092273b3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Strašnická, 100 00 Praha-Praha 10, Czechia","Počernická 797/10, 100 00 Praha-Strašnice, Czechia",OK,OK,1.0 km,991,12 mins,705
https://sreality.cz/detail/prodej/byt/3+kk/praha-smichov-za-zenskymi-domovy/3785240156,"Za Ženskými domovy 124, Smíchov, 150 00 Praha-Praha 5, Czechia","Za Ženskými domovy 124, Smíchov, 150 00 Praha-Praha 5, Czechia",OK,OK,27 m,27,1 min,23
https://reality.idnes.cz/detail/prodej/byt/praha-2-tyrsova/602e40d2648a91586c591153/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Legerova 357/50, Vinohrady, 120 00 Praha-Praha 2, Czechia","Tyršova 2, 120 00 Praha 2-Nové Město, Czechia",OK,OK,0.2 km,193,3 mins,160
https://reality.idnes.cz/detail/prodej/byt/praha-5-na-valentince/606bf37f1788e45bfe0232e3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Nádražní 61, 150 00 Praha 5-Smíchov, Czechia","Na Valentince 5, 150 00 Praha 5-Smíchov, Czechia",OK,OK,0.4 km,435,6 mins,338
https://reality.idnes.cz/detail/prodej/byt/praha-2-rimska/5fa3ff98db7c0d55c734b0c3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Legerova 57, Vinohrady, 110 00 Praha-Praha 1, Czechia","Římská 72, 120 00 Praha 2-Vinohrady, Czechia",OK,OK,0.2 km,168,2 mins,131
https://sreality.cz/detail/prodej/byt/3+kk/praha-stodulky-chalabalova/985804124,"Luka, 155 00 Praha-Praha 13, Czechia","Chalabalova 1610, 155 00 Praha 13-Stodůlky, Czechia",OK,OK,0.9 km,921,12 mins,703
https://reality.idnes.cz/detail/prodej/byt/praha-4-michelska/5f3f7cc5558f0745ec7983f2/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Olbrachtova 1946/64 4, 140 00 Praha-Praha 4, Czechia","Michelská 4/11, 140 00 Praha 4-Michle, Czechia",OK,OK,1.4 km,1425,21 mins,1286
https://reality.idnes.cz/detail/prodej/byt/praha-10-jablonova/606df099f5e3543e2d2c8183/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Skalka, 100 00 Praha-Praha 10, Czechia","Jabloňová 50, 106 00 Praha 10, Czechia",OK,OK,1.5 km,1525,20 mins,1172
https://reality.idnes.cz/detail/prodej/byt/praha-5-graficka/60487ef6e45562407a787773/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Nádražní 222, Smíchov, 150 00 Praha-Praha 5, Czechia","Grafická 854/15, Smíchov, 150 00 Praha-Praha 5, Czechia",OK,OK,0.9 km,913,12 mins,698
https://reality.idnes.cz/detail/prodej/byt/praha-5-voskovcova/606500e2856f7420704defb3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Jinonice, 158 00 Praha-Praha 5, Czechia","Voskovcova 934/31, 152 00 Praha 5-Hlubočepy, Czechia",OK,OK,3.7 km,3719,51 mins,3034
https://reality.idnes.cz/detail/prodej/byt/praha-8-cervena-ban/60658fb404a7cd52a0385f03/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Na Hrázi 21, 180 00 Praha 8-Palmovka, Czechia","Červená báň 356/1, 180 00 Praha 8-Libeň, Czechia",OK,OK,1.3 km,1324,16 mins,932
https://reality.idnes.cz/detail/prodej/byt/praha-5-plzenska/5fd277b6c170f16d252027d3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Nemocnice Motol, 150 00 Praha-Praha 5, Czechia","Plzeňská 21/312, 150 00 Praha 5-Motol, Czechia",OK,OK,1.8 km,1849,24 mins,1433
https://reality.idnes.cz/detail/prodej/byt/praha-10-pocernicka/6048826ed762ff7f7134e503/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Strašnická, 100 00 Praha-Praha 10, Czechia","Počernická 797/10, 100 00 Praha-Strašnice, Czechia",OK,OK,1.0 km,991,12 mins,705
https://sreality.cz/detail/prodej/byt/1+kk/praha-michle-nuselska/3311549788,"Pankrác, 140 00 Praha-Praha 4, Czechia","Nuselská 1495, 140 00 Praha 4-Nusle, Czechia",OK,OK,1.5 km,1504,21 mins,1274
https://reality.idnes.cz/detail/prodej/byt/praha-5-do-zahradek-i/605c73139433d75c1f6a4a73/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Zličín, 155 00 Praha-Zličín, Czechia","Do Zahrádek I 236, 155 21 Zličín-Třebonice, Czechia",OK,OK,0.4 km,420,5 mins,305
https://reality.idnes.cz/detail/prodej/byt/praha-5-svedska/5e12ecf937ba4d33c7565fb3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Nádražní 222, Smíchov, 150 00 Praha-Praha 5, Czechia","Švédská 35, 150 00 Praha 5, Czechia",OK,OK,1.3 km,1319,15 mins,919
https://reality.idnes.cz/detail/prodej/byt/praha-10-pocernicka/604882fb24f1152cf5421943/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Strašnická, 100 00 Praha-Praha 10, Czechia","Počernická 797/10, 100 00 Praha-Strašnice, Czechia",OK,OK,1.0 km,991,12 mins,705
https://reality.idnes.cz/detail/prodej/byt/praha-9-pod-harfou/6023b96bae8b3546cf13cb63/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Vysočanská, 190 00 Praha-Praha 9, Czechia","Pod Harfou 9, 190 00 Praha-Praha 9, Czechia",OK,OK,1.1 km,1117,14 mins,844
https://reality.idnes.cz/detail/prodej/byt/praha-9-pod-harfou/6017f585acb7766dc2069913/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Vysočanská, 190 00 Praha-Praha 9, Czechia","Pod Harfou 9, 190 00 Praha-Praha 9, Czechia",OK,OK,1.1 km,1117,14 mins,844
https://reality.idnes.cz/detail/prodej/byt/praha-5-wassermannova/5ee9ed1f37ba4d7d6b60dbc3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Nové Butovice, 158 00 Praha-Praha 13, Czechia","Voskovcova 1075, 152 00 Praha 5-Hlubočepy, Czechia",OK,OK,3.6 km,3650,51 mins,3057
https://reality.idnes.cz/detail/prodej/byt/praha-5-graficka/6048849780db04586f117143/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Nádražní 222, Smíchov, 150 00 Praha-Praha 5, Czechia","Grafická 854/15, Smíchov, 150 00 Praha-Praha 5, Czechia",OK,OK,0.9 km,913,12 mins,698
https://reality.idnes.cz/detail/prodej/byt/praha-3-pitterova/608668a7a307b84671196793/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Flora, 130 00 Praha-Praha 3, Czechia","Olšanská 5, 130 00 Praha 3-Žižkov, Czechia",OK,OK,1.2 km,1157,15 mins,927
https://reality.idnes.cz/detail/prodej/byt/praha-5-plzenska/5fbce07af7c9775d574009b3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Nemocnice Motol, 150 00 Praha-Praha 5, Czechia","Plzeňská 21/312, 150 00 Praha 5-Motol, Czechia",OK,OK,1.8 km,1849,24 mins,1433
https://reality.idnes.cz/detail/prodej/byt/praha-5-wassermannova/5eea3327558f0708bc3b4903/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Nové Butovice, 158 00 Praha-Praha 13, Czechia","Voskovcova 1075, 152 00 Praha 5-Hlubočepy, Czechia",OK,OK,3.6 km,3650,51 mins,3057
https://reality.idnes.cz/detail/prodej/byt/praha-8-cervena-ban/60657e95e6b17d7a12468783/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Na Hrázi 21, 180 00 Praha 8-Palmovka, Czechia","Červená báň 356/1, 180 00 Praha 8-Libeň, Czechia",OK,OK,1.3 km,1324,16 mins,932
https://reality.idnes.cz/detail/prodej/byt/praha-5-wassermannova/5eea4bc8558f0749956cc173/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Nové Butovice, 158 00 Praha-Praha 13, Czechia","Voskovcova 1075, 152 00 Praha 5-Hlubočepy, Czechia",OK,OK,3.6 km,3650,51 mins,3057
https://reality.idnes.cz/detail/prodej/byt/praha-7-na-maninach/607834981f7d3d411a4dabb2/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Thámova 681/32, Karlín, 186 00 Praha-Praha 8, Czechia","Na Maninách 7, 170 00 Praha 7-Holešovice, Czechia",OK,OK,1.6 km,1592,19 mins,1160
https://reality.idnes.cz/detail/prodej/byt/praha-10-stadicka/60772a2139c879754e3b30a3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Opatovská 871, 149 00 Praha 11, Czechia","Stadická 272, 109 00 Praha 15-Horní Měcholupy, Czechia",OK,OK,3.1 km,3121,40 mins,2398
